id,maHV,name,phone,dob,gender,idNumber,address,queQuan,ngayCapCCCD,noiCapCCCD,classId,licence,feePlanId,promotionId,totalFee,profileComplete,responsibleStaffId,branchId,createdAt,docs_cccd,docs_gksk,docs_donDeNghi,docs_the3x4,notes
hv-368,HV368,Lee Min-ho II,088 251 883,20/07/2000,Nam,0791001706489,"100/1 Lê Lợi, Q.2, TP.HCM",Sóc Trăng,19/12/2024,Cục CS QLHC về TTXH,cls-2025-06-01-1,A,fee-a,promo-loyalty,1895000,true,u-2,br-1,02/06/2025 14:06:25,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tư thế ngồi chưa thoải mái — đang điều chỉnh.
hv-369,HV369,RM II,089 213 755,02/02/1989,Nam,0790893454035,"270/25 Cách Mạng Tháng 8, H.Bình Chánh, TP.HCM",Hà Tĩnh,03/02/2023,Cục CS QLHC về TTXH,cls-2025-06-01-1,A,fee-a,promo-none,1995000,true,u-2,br-1,12/06/2025 09:09:55,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Kỹ năng phanh trước tốt, đã làm chủ trên dốc."
hv-370,HV370,Phan Mạnh Quỳnh II,098 581 604,28/01/1999,Nam,0790997557583,"142/2 Phan Xích Long, Q.Phú Nhuận, TP.HCM",Đồng Tháp,13/01/2020,Cục CS QLHC về TTXH,cls-2025-06-01-1,A,fee-a,promo-none,1995000,true,u-1,br-1,30/05/2025 13:32:28,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần đeo kính khi học vì hơi cận.
hv-371,HV371,Bruno Mars II,083 124 177,24/06/1989,Nam,0790894086732,"192/23 Trần Não, H.Bình Chánh, TP.HCM",Bình Dương,12/08/2018,Cục CS QLHC về TTXH,cls-2025-06-01-1,A,fee-a,promo-none,1995000,true,u-2,br-1,20/05/2025 11:32:27,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Số 2 và số 3 tự tin, sang số mượt."
hv-372,HV372,Lý Liên Kiệt II,097 512 872,08/05/1999,Nam,0790999167388,"159/27 Lê Văn Sỹ, Q.5, TP.HCM",Thanh Hóa,28/09/2021,Cục CS QLHC về TTXH,cls-2025-06-01-1,A1,fee-a1,promo-none,565000,true,u-1,br-1,10/06/2025 09:15:50,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Phản ứng nhanh với tình huống bất ngờ.
hv-373,HV373,Hoài Linh II,032 696 274,09/10/1999,Nam,0790993179616,"346/25 Trần Hưng Đạo, Q.1, TP.HCM",Hà Nội,21/09/2022,Cục CS QLHC về TTXH,cls-2025-06-02-1,A,fee-a,promo-sgnv,1695000,false,u-1,br-1,25/05/2025 08:07:02,true,true,true,false,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Hay quên xi-nhan khi rẽ phải. Đã được nhắc.
hv-374,HV374,Post Malone II,059 429 882,18/09/1995,Nam,0790952880256,"112/15 Nguyễn Đình Chiểu, Q.8, TP.HCM",Lâm Đồng,15/01/2020,Cục CS QLHC về TTXH,cls-2025-06-02-1,A,fee-a,promo-sgnv,1695000,true,u-1,br-1,14/06/2025 14:55:53,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần luyện thêm bài đường thẳng và số 1 chậm.
hv-375,HV375,Hồng Duy II,088 682 539,04/06/2003,Nam,0791031081179,"349/27 Nguyễn Huệ, Q.3, TP.HCM",Đà Nẵng,28/10/2024,Cục CS QLHC về TTXH,cls-2025-06-02-1,A,fee-a,promo-link,1795000,true,u-2,br-1,19/06/2025 09:15:21,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Hay quên xi-nhan khi rẽ phải. Đã được nhắc.
hv-376,HV376,Ưng Hoàng Phúc II,096 476 280,25/07/2002,Nam,0791029557531,"342/17 Hai Bà Trưng, Q.1, TP.HCM",Đồng Nai,24/03/2023,Cục CS QLHC về TTXH,cls-2025-06-02-1,A1,fee-a1,promo-none,565000,true,u-1,br-1,29/05/2025 11:59:24,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Vào bài hình số 8 còn rộng, cần thu hẹp."
hv-377,HV377,Rhymastic II,082 360 612,27/10/1999,Nam,0790997942319,"84/8 Lê Lai, Q.Gò Vấp, TP.HCM",Nghệ An,13/08/2022,Cục CS QLHC về TTXH,cls-2025-06-02-1,A1,fee-a1,promo-none,565000,true,u-1,br-1,19/06/2025 14:08:06,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Phản ứng nhanh với tình huống bất ngờ.
hv-378,HV378,Cristiano Ronaldo II,084 648 604,07/01/1998,Nam,0790981139187,"185/6 Nguyễn Hữu Cảnh, H.Bình Chánh, TP.HCM",Bà Rịa - Vũng Tàu,06/08/2021,Cục CS QLHC về TTXH,cls-2025-06-02-1,A1,fee-a1,promo-summer,415000,true,u-1,br-1,01/06/2025 08:46:32,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Bài đường gồ ghề lái chắc tay.
hv-379,HV379,Diệp Lâm Anh II,059 248 318,11/08/1990,Nam,0790905425053,"158/3 Nguyễn Huệ, Q.1, TP.HCM",Thanh Hóa,25/09/2018,Cục CS QLHC về TTXH,cls-2025-06-03-1,A,fee-a,promo-summer,1845000,true,u-1,br-1,28/05/2025 08:18:07,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tay lái còn run khi vào cua hẹp.
hv-380,HV380,Trương Ngọc Ánh II,088 912 617,09/05/1988,Nam,0790882608271,"157/30 Nguyễn Huệ, Q.Bình Thạnh, TP.HCM",Đồng Tháp,27/06/2020,Cục CS QLHC về TTXH,cls-2025-06-03-1,A,fee-a,promo-none,1995000,false,u-1,br-1,29/05/2025 12:26:50,false,false,true,false,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần đeo kính khi học vì hơi cận.
hv-381,HV381,Jimin II,037 825 764,08/09/1994,Nam,0790946828817,"344/15 Bạch Đằng, Q.Bình Tân, TP.HCM",Bạc Liêu,25/11/2022,Cục CS QLHC về TTXH,cls-2025-06-03-1,A1,fee-a1,promo-none,565000,true,u-1,br-1,15/05/2025 08:54:23,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Số 2 và số 3 tự tin, sang số mượt."
hv-382,HV382,Lê Phương II,076 827 487,27/05/2005,Nam,0791053902296,"144/17 Lê Lợi, Q.4, TP.HCM",Thái Bình,12/09/2022,Cục CS QLHC về TTXH,cls-2025-06-03-1,A,fee-a,promo-none,1995000,true,u-1,br-1,01/06/2025 12:56:30,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Phản ứng nhanh với tình huống bất ngờ.
hv-383,HV383,Jisoo II,088 845 216,16/10/2008,Nam,0791083101808,"336/20 Võ Văn Tần, Q.Bình Thạnh, TP.HCM",Bà Rịa - Vũng Tàu,22/04/2023,Cục CS QLHC về TTXH,cls-2025-06-03-1,A1,fee-a1,promo-none,565000,true,u-1,br-1,18/05/2025 12:08:34,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Vào bài hình số 8 còn rộng, cần thu hẹp."
hv-384,HV384,Triệu Tử Long II,078 132 121,28/08/2008,Nam,0791081435603,"67/20 Nguyễn Huệ, Q.4, TP.HCM",Tây Ninh,26/12/2020,Cục CS QLHC về TTXH,cls-2025-06-03-1,A1,fee-a1,promo-summer,415000,true,u-1,br-1,02/06/2025 08:34:53,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Sang số chân còn nặng. Đang cải thiện.
hv-385,HV385,Song Hye-kyo II,079 567 481,27/06/2000,Nam,0791007287763,"72/20 Hoàng Văn Thụ, Q.Thủ Đức, TP.HCM",Tiền Giang,21/05/2024,Cục CS QLHC về TTXH,cls-2025-06-04-1,A,fee-a,promo-none,1995000,true,u-2,br-1,15/05/2025 16:49:49,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tư thế ngồi chưa thoải mái — đang điều chỉnh.
hv-386,HV386,Quang Hà II,037 604 882,08/03/2003,Nam,0791034336679,"38/11 Hai Bà Trưng, Q.1, TP.HCM",Bạc Liêu,16/05/2020,Cục CS QLHC về TTXH,cls-2025-06-04-1,A,fee-a,promo-none,1995000,true,u-2,br-1,13/06/2025 09:13:04,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Sang số chân còn nặng. Đang cải thiện.
hv-387,HV387,Bằng Kiều II,081 815 796,06/01/2001,Nam,0791014990488,"39/12 Cách Mạng Tháng 8, Q.3, TP.HCM",Hà Tĩnh,25/11/2021,Cục CS QLHC về TTXH,cls-2025-06-04-1,A,fee-a,promo-summer,1845000,true,u-2,br-1,19/06/2025 09:10:30,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Sang số chân còn nặng. Đang cải thiện.
hv-388,HV388,Jack II,034 330 377,13/07/1998,Nam,0790987712609,"251/30 Đồng Khởi, Q.Gò Vấp, TP.HCM",Nam Định,28/10/2018,Cục CS QLHC về TTXH,cls-2025-06-04-1,A1,fee-a1,promo-none,565000,false,u-1,br-1,19/05/2025 10:48:54,true,true,true,true,Chưa thanh toán. Liên hệ lại trước ngày thi. Bài đường gồ ghề lái chắc tay.
hv-389,HV389,Rihanna II,039 498 151,27/07/1992,Nam,0790928040171,"163/9 Lý Thường Kiệt, Q.8, TP.HCM",Vĩnh Long,27/03/2024,Cục CS QLHC về TTXH,cls-2025-06-04-1,A1,fee-a1,promo-summer,415000,false,u-2,br-1,24/05/2025 15:14:43,true,false,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần luyện đề lý thuyết phần biển báo.
hv-390,HV390,Bảo Trâm II,070 208 233,29/03/2007,Nam,0791071131947,"271/12 Võ Văn Tần, Q.10, TP.HCM",Bến Tre,14/03/2023,Cục CS QLHC về TTXH,cls-2025-06-04-1,A,fee-a,promo-none,1995000,true,u-2,br-1,18/05/2025 17:09:37,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Hay quên xi-nhan khi rẽ phải. Đã được nhắc.
hv-391,HV391,Kylian Mbappé II,032 324 144,14/06/2007,Nam,0791075643100,"278/17 Lý Thường Kiệt, Q.8, TP.HCM",Huế,05/08/2021,Cục CS QLHC về TTXH,cls-2025-06-04-1,A1,fee-a1,promo-summer,415000,true,u-1,br-1,13/05/2025 14:43:13,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tâm lý ổn định khi đi đường thật.
hv-392,HV392,Tần Thủy Hoàng II,089 491 286,21/06/1993,Nam,0790934871380,"365/8 Võ Văn Tần, Q.4, TP.HCM",Khánh Hòa,11/02/2023,Cục CS QLHC về TTXH,cls-2025-06-04-1,A1,fee-a1,promo-link,365000,true,u-1,br-1,13/05/2025 16:25:49,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Kỹ năng phanh trước tốt, đã làm chủ trên dốc."
hv-393,HV393,Lương Xuân Trường II,082 981 619,21/03/1993,Nam,0790937262672,"267/24 Nguyễn Văn Trỗi, Q.8, TP.HCM",Tiền Giang,26/07/2022,Cục CS QLHC về TTXH,cls-2025-06-04-1,A1,fee-a1,promo-none,565000,false,u-1,br-1,31/05/2025 13:01:58,true,true,true,false,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Sang số chân còn nặng. Đang cải thiện.
hv-394,HV394,Quyền Linh II,091 406 867,01/05/2004,Nam,0791041089597,"122/9 Lê Lợi, H.Bình Chánh, TP.HCM",Bạc Liêu,26/08/2019,Cục CS QLHC về TTXH,cls-2025-06-01-2,A,fee-a,promo-none,1995000,true,u-3,br-2,25/05/2025 11:40:02,true,true,true,true,Chưa thanh toán. Liên hệ lại trước ngày thi. Hay quên xi-nhan khi rẽ phải. Đã được nhắc.
hv-395,HV395,Củng Lợi II,082 319 705,20/02/2000,Nam,0791006004739,"162/7 Phan Đăng Lưu, Q.1, TP.HCM",Vĩnh Long,11/09/2024,Cục CS QLHC về TTXH,cls-2025-06-01-2,A1,fee-a1,promo-none,565000,true,u-3,br-2,20/06/2025 17:16:56,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Đã hoàn thành 3 buổi sa hình, đạt yêu cầu."
hv-396,HV396,Erik II,036 989 787,18/11/2004,Nam,0791047639526,"26/8 Cách Mạng Tháng 8, Q.Tân Phú, TP.HCM",Tây Ninh,09/03/2021,Cục CS QLHC về TTXH,cls-2025-06-01-2,A1,fee-a1,promo-link,365000,true,u-3,br-2,10/06/2025 15:53:28,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Bài đường gồ ghề lái chắc tay.
hv-397,HV397,Na Tra II,038 735 396,29/01/1991,Nam,0790918530668,"149/5 Lê Văn Sỹ, Q.2, TP.HCM",Hải Phòng,07/06/2019,Cục CS QLHC về TTXH,cls-2025-06-01-2,A1,fee-a1,promo-link,365000,true,u-3,br-2,19/06/2025 17:12:21,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Đã hoàn thành 3 buổi sa hình, đạt yêu cầu."
hv-398,HV398,Thanh Hương II,059 577 987,24/11/1992,Nam,0790921686248,"122/23 Nguyễn Huệ, Q.7, TP.HCM",Đà Nẵng,04/09/2019,Cục CS QLHC về TTXH,cls-2025-06-01-2,A,fee-a,promo-none,1995000,true,u-4,br-2,28/05/2025 08:07:33,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần luyện thêm bài đường thẳng và số 1 chậm.
hv-399,HV399,Trọng Tấn II,081 139 178,10/01/1991,Nam,0790914336803,"239/11 Lê Hồng Phong, Q.1, TP.HCM",Hà Tĩnh,15/07/2022,Cục CS QLHC về TTXH,cls-2025-06-02-2,A,fee-a,promo-none,1995000,true,u-4,br-2,20/05/2025 09:03:07,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Vào bài hình số 8 còn rộng, cần thu hẹp."
hv-400,HV400,Lionel Messi II,037 304 142,15/11/1999,Nam,0790999154425,"26/15 Nguyễn Huệ, Q.1, TP.HCM",Hà Nội,26/05/2019,Cục CS QLHC về TTXH,cls-2025-06-02-2,A,fee-a,promo-none,1995000,false,u-3,br-2,10/06/2025 08:09:22,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Hay quên xi-nhan khi rẽ phải. Đã được nhắc.
hv-401,HV401,Châu Bùi II,090 976 569,22/12/2000,Nam,0791001816325,"222/23 Nguyễn Hữu Cảnh, Q.7, TP.HCM",Nghệ An,12/04/2024,Cục CS QLHC về TTXH,cls-2025-06-02-2,A1,fee-a1,promo-none,565000,true,u-3,br-2,12/06/2025 08:52:24,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Lo lắng trước ngày thi — cần động viên.
hv-402,HV402,V (BTS) II,088 768 631,13/12/2002,Nam,0791027311345,"82/24 Nguyễn Văn Linh, Q.Thủ Đức, TP.HCM",Cà Mau,11/01/2024,Cục CS QLHC về TTXH,cls-2025-06-02-2,A1,fee-a1,promo-none,565000,true,u-3,br-2,14/06/2025 08:51:47,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần đeo kính khi học vì hơi cận.
hv-403,HV403,Lý Bạch II,091 150 560,25/06/1998,Nam,0790986777399,"122/7 Lê Văn Sỹ, Q.3, TP.HCM",Cà Mau,16/11/2018,Cục CS QLHC về TTXH,cls-2025-06-02-2,A,fee-a,promo-none,1995000,true,u-4,br-2,13/05/2025 11:21:47,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Đã hoàn thành 3 buổi sa hình, đạt yêu cầu."
hv-404,HV404,Suga II,033 571 986,28/09/2001,Nam,0791016853491,"70/23 Nguyễn Hữu Cảnh, Q.5, TP.HCM",Sóc Trăng,18/03/2024,Cục CS QLHC về TTXH,cls-2025-06-02-2,A1,fee-a1,promo-none,565000,true,u-4,br-2,30/05/2025 11:56:24,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Số 2 và số 3 tự tin, sang số mượt."
hv-405,HV405,Phi Nhung II,036 855 931,03/09/1997,Nam,0790978100411,"17/3 Lý Thường Kiệt, Q.Phú Nhuận, TP.HCM",Sóc Trăng,21/03/2018,Cục CS QLHC về TTXH,cls-2025-06-03-2,A1,fee-a1,promo-none,565000,false,u-4,br-2,28/05/2025 12:34:25,true,true,false,false,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Hay quên xi-nhan khi rẽ phải. Đã được nhắc.
hv-406,HV406,Trịnh Thăng Bình II,096 352 730,15/01/1994,Nam,0790947451681,"340/7 Hai Bà Trưng, Q.Tân Phú, TP.HCM",Phú Yên,01/12/2020,Cục CS QLHC về TTXH,cls-2025-06-03-2,A1,fee-a1,promo-none,565000,true,u-4,br-2,30/05/2025 11:38:14,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Lo lắng trước ngày thi — cần động viên.
hv-407,HV407,Trang Nhung II,098 206 567,11/07/2000,Nam,0791003825468,"3/9 Trần Não, Q.Bình Tân, TP.HCM",Nghệ An,20/04/2023,Cục CS QLHC về TTXH,cls-2025-06-03-2,A1,fee-a1,promo-none,565000,true,u-4,br-2,25/05/2025 09:01:28,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Bài đường gồ ghề lái chắc tay.
hv-408,HV408,Xuân Bắc II,082 233 123,22/03/1992,Nam,0790924590567,"143/23 Cộng Hòa, Q.5, TP.HCM",Ninh Bình,15/03/2024,Cục CS QLHC về TTXH,cls-2025-06-03-2,A1,fee-a1,promo-none,565000,true,u-4,br-2,13/06/2025 15:10:12,true,true,true,true,"Đăng ký trước, đóng đủ sau. Đúng tiến độ. Phản ứng nhanh với tình huống bất ngờ."
hv-409,HV409,Hồng Diễm II,034 355 542,29/06/2008,Nam,0791081773029,"31/20 Xô Viết Nghệ Tĩnh, Q.Tân Phú, TP.HCM",Bạc Liêu,27/09/2022,Cục CS QLHC về TTXH,cls-2025-06-03-2,A,fee-a,promo-summer,1845000,true,u-4,br-2,04/06/2025 10:34:56,true,true,true,true,"Đã đóng đợt 1. Còn lại 922,500đ. Số 2 và số 3 tự tin, sang số mượt."
hv-410,HV410,Lê Hoàng II,086 643 946,17/11/2006,Nam,0791064403508,"99/19 Lê Duẩn, Q.5, TP.HCM",Long An,05/09/2022,Cục CS QLHC về TTXH,cls-2025-06-01-3,A1,fee-a1,promo-none,565000,true,u-6,br-3,12/06/2025 08:50:00,true,true,true,true,"Đăng ký trước, đóng đủ sau. Đúng tiến độ. Bài đường gồ ghề lái chắc tay."
hv-411,HV411,Đăng Dương II,056 276 502,16/08/2004,Nam,0791049211994,"293/13 Lê Duẩn, Q.8, TP.HCM",Phú Yên,14/06/2021,Cục CS QLHC về TTXH,cls-2025-06-01-3,A,fee-a,promo-none,1995000,true,u-6,br-3,11/06/2025 10:37:18,true,true,true,true,"Đã đóng đợt 1. Còn lại 997,500đ. Số 2 và số 3 tự tin, sang số mượt."
hv-412,HV412,Quan Vũ II,096 575 825,15/07/1993,Nam,0790933768501,"31/7 Trường Sa, Q.8, TP.HCM",Bến Tre,20/06/2020,Cục CS QLHC về TTXH,cls-2025-06-01-3,A1,fee-a1,promo-none,565000,true,u-5,br-3,17/06/2025 08:31:14,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần luyện đề lý thuyết phần biển báo.
hv-413,HV413,Bồ Tát Quan Âm II,096 890 258,24/04/2006,Nam,0791065737120,"99/7 Hai Bà Trưng, Q.Bình Tân, TP.HCM",Phú Yên,13/05/2021,Cục CS QLHC về TTXH,cls-2025-06-02-3,A1,fee-a1,promo-none,565000,true,u-6,br-3,07/06/2025 11:12:04,true,true,true,true,"Đăng ký trước, đóng đủ sau. Đúng tiến độ. Cần đeo kính khi học vì hơi cận."
hv-414,HV414,Soobin Hoàng Sơn II,056 816 826,21/09/2005,Nam,0791053071169,"26/6 Điện Biên Phủ, Q.5, TP.HCM",Lâm Đồng,18/04/2019,Cục CS QLHC về TTXH,cls-2025-06-02-3,A,fee-a,promo-none,1995000,true,u-5,br-3,09/06/2025 13:00:00,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Kỹ năng phanh trước tốt, đã làm chủ trên dốc."
hv-415,HV415,Phụng Tiên Nương Nương II,084 249 454,23/04/1989,Nam,0790897231561,"129/1 Trần Hưng Đạo, Q.10, TP.HCM",Khánh Hòa,02/01/2021,Cục CS QLHC về TTXH,cls-2025-06-02-3,A1,fee-a1,promo-link,365000,true,u-6,br-3,21/05/2025 16:15:55,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Phản ứng nhanh với tình huống bất ngờ.
hv-416,HV416,Tuấn Hưng II,097 188 988,04/08/1996,Nam,0790963984160,"50/3 Phạm Văn Đồng, Q.Gò Vấp, TP.HCM",Nghệ An,28/10/2018,Cục CS QLHC về TTXH,cls-2025-06-02-3,A1,fee-a1,promo-none,565000,true,u-5,br-3,15/06/2025 08:31:09,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Lo lắng trước ngày thi — cần động viên.
hv-417,HV417,Đường Tam Tạng II,094 103 366,30/04/1995,Nam,0790959754440,"262/3 Võ Văn Tần, Q.Phú Nhuận, TP.HCM",Tiền Giang,08/10/2018,Cục CS QLHC về TTXH,cls-2025-06-02-3,A,fee-a,promo-none,1995000,true,u-6,br-3,15/06/2025 10:49:18,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tâm lý ổn định khi đi đường thật.
hv-418,HV418,Thành Long II,098 318 595,11/04/1998,Nam,0790985610733,"30/17 Phạm Văn Đồng, Q.7, TP.HCM",Tây Ninh,09/07/2024,Cục CS QLHC về TTXH,cls-2025-07-01-1,A1,fee-a1,promo-link,365000,true,u-1,br-1,29/06/2025 14:44:36,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Vào bài hình số 8 còn rộng, cần thu hẹp."
hv-419,HV419,Diễm My II,081 124 611,28/03/1997,Nam,0790977411076,"249/28 Pasteur, Q.2, TP.HCM",Hà Tĩnh,27/12/2023,Cục CS QLHC về TTXH,cls-2025-07-01-1,A1,fee-a1,promo-none,565000,false,u-2,br-1,21/06/2025 15:37:02,false,true,true,false,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Lo lắng trước ngày thi — cần động viên.
hv-420,HV420,Quang Dũng II,088 376 436,30/12/1999,Nam,0790998335311,"51/14 Nguyễn Trãi, Q.Tân Phú, TP.HCM",Long An,07/10/2018,Cục CS QLHC về TTXH,cls-2025-07-01-1,A1,fee-a1,promo-none,565000,false,u-2,br-1,13/07/2025 15:35:31,true,true,false,false,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Bài đường gồ ghề lái chắc tay.
hv-421,HV421,Lý Hùng II,038 933 917,19/05/1992,Nam,0790925158425,"354/2 Trần Não, Q.Thủ Đức, TP.HCM",Đà Nẵng,07/03/2018,Cục CS QLHC về TTXH,cls-2025-07-01-1,A1,fee-a1,promo-none,565000,true,u-2,br-1,14/07/2025 12:33:03,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tâm lý ổn định khi đi đường thật.
hv-422,HV422,Hoàng Yến Chibi II,085 900 853,15/08/1996,Nam,0790963959584,"328/25 Lê Văn Sỹ, Q.Tân Bình, TP.HCM",Thái Bình,02/01/2024,Cục CS QLHC về TTXH,cls-2025-07-01-1,A1,fee-a1,promo-none,565000,true,u-1,br-1,10/07/2025 14:10:50,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Số 2 và số 3 tự tin, sang số mượt."
hv-423,HV423,Bùi Anh Tuấn II,096 500 386,14/12/1999,Nam,0790993107407,"250/18 Trường Sa, Q.Bình Tân, TP.HCM",Hải Phòng,09/07/2018,Cục CS QLHC về TTXH,cls-2025-07-01-1,A1,fee-a1,promo-none,565000,false,u-2,br-1,15/06/2025 13:43:33,false,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Hay quên xi-nhan khi rẽ phải. Đã được nhắc.
hv-424,HV424,Lưu Diệc Phi II,096 138 579,10/03/2003,Nam,0791034242887,"108/14 Lê Duẩn, Q.7, TP.HCM",Phú Yên,02/04/2022,Cục CS QLHC về TTXH,cls-2025-07-01-1,A1,fee-a1,promo-summer,415000,false,u-2,br-1,13/06/2025 10:14:03,false,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Kỹ năng phanh trước tốt, đã làm chủ trên dốc."
hv-425,HV425,Kim Soo-hyun II,059 125 445,28/08/1996,Nam,0790965297163,"366/19 Nguyễn Hữu Cảnh, Q.4, TP.HCM",Bến Tre,23/11/2019,Cục CS QLHC về TTXH,cls-2025-07-02-1,A1,fee-a1,promo-summer,415000,true,u-1,br-1,11/07/2025 10:19:17,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Đã hoàn thành 3 buổi sa hình, đạt yêu cầu."
hv-426,HV426,Hà Anh Tuấn II,070 539 946,26/01/1988,Nam,0790884433386,"102/22 Cộng Hòa, Q.1, TP.HCM",Phú Yên,27/10/2024,Cục CS QLHC về TTXH,cls-2025-07-02-1,A,fee-a,promo-none,1995000,true,u-2,br-1,02/07/2025 10:56:29,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Phản ứng nhanh với tình huống bất ngờ.
hv-427,HV427,Triển Chiêu II,059 709 723,15/10/1991,Nam,0790917482382,"90/26 Lý Thường Kiệt, Q.3, TP.HCM",Bình Dương,27/05/2018,Cục CS QLHC về TTXH,cls-2025-07-02-1,A1,fee-a1,promo-none,565000,true,u-1,br-1,20/07/2025 12:34:18,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Phản ứng nhanh với tình huống bất ngờ.
